"Code_point_Libelle";"Date";"N_noeuds";"N_liens";"D_liens";"C_tance";"Avg_p_length";"Adhes";"Mod";"meanN_liens";"Assort";"Diss";"Trans";"meanN_voisins";"Nat_connect";"N_clust";"cluster"
"Géfosse";2010-09-15;16;71;4,4375;0,591666666666667;0,130708830876921;4;0,0889704423725452;8,875;-0,163171690694629;0,836135899142095;0,701923076923077;3,11267605633803;0,0955110673505291;3;3
"Géfosse";2010-10-26;9;19;2,11111111111111;0,527777777777778;0,115645939733645;3;0,0664819944598338;4,22222222222222;-0,162079510703364;0,910399237506223;0,521739130434783;3,26315789473684;0,150073382369058;2;3
"Géfosse";2010-11-24;12;38;3,16666666666667;0,575757575757576;0,148240189470399;2;0,056786703601108;6,33333333333333;-0,211616571892771;0,850090084378573;0,698275862068966;3,21052631578947;0,117729748220794;3;3
"Géfosse";2010-12-10;15;55;3,66666666666667;0,523809523809524;0,138280764749271;4;0,129421487603306;7,33333333333333;0,026307981406389;0,856793574114914;0,636604774535809;3,45454545454545;0,0919729442130712;3;3
"Géfosse";2011-02-08;11;25;2,27272727272727;0,454545454545455;0,165309140446216;2;0,1864;4,54545454545455;0,131121642969984;0,868591813312485;0,669902912621359;4,8;0,124630356199949;3;3
"Géfosse";2011-03-08;17;76;4,47058823529412;0,558823529411765;0,128469427621937;5;0,133743074792244;8,94117647058824;-0,0592010189335503;0,855441072494042;0,697151424287856;3,38157894736842;0,0833788788839025;3;3
"Géfosse";2011-03-23;19;89;4,68421052631579;0,52046783625731;0,123193474517103;6;0,16330008837268;9,36842105263158;0,0215527950310562;0,851151166201584;0,602287166454892;3,53932584269663;0,07525170795159;3;3
"Géfosse";2011-04-05;14;50;3,57142857142857;0,549450549450549;0,113693199096565;3;0,1038;7,14285714285714;-0,298328670827057;0,851298637030598;0,605187319884726;3,4;0,102737407865175;3;3
"Géfosse";2011-05-09;20;83;4,15;0,436842105263158;0,13751390433407;3;0,159892582377704;8,3;0,0847302291204729;0,827924257407714;0,634854771784232;4,66265060240964;0,0760595265246883;3;3
"Géfosse";2011-06-07;20;120;6;0,631578947368421;0,145772695136036;4;0,0832986111111111;12;-0,0818563671754951;0,789111279865013;0,77241847826087;3,26666666666667;0,101922042315455;3;3
"Géfosse";2011-07-05;14;56;4;0,615384615384615;0,191286485316547;1;0,0510204081632654;8;-0,0703225806451556;0,763357263979909;0,808695652173913;3,26785714285714;0,139625038246087;2;3
"Géfosse";2011-08-02;18;91;5,05555555555556;0,594771241830065;0,121841733145344;5;0,103550295857988;10,1111111111111;-0,21196533013882;0,827642391797324;0,693811074918567;3,07692307692308;0,0917948390959059;2;3
"Géfosse";2011-09-09;24;157;6,54166666666667;0,568840579710145;0,11211696201783;8;0,111748955332874;13,0833333333333;-0,0257693443847848;0,847096157626389;0,681485100146556;3,15286624203822;0,069476898208969;3;3
"Géfosse";2011-10-12;20;101;5,05;0,531578947368421;0,125100015464814;4;0,140133320262719;10,1;-0,159390463646426;0,827796931022178;0,657894736842105;3,56435643564356;0,0833887261003615;2;3
"Géfosse";2011-11-15;10;21;2,1;0,466666666666667;0,276104921882691;3;0,299319727891157;4,2;0,13993174061433;0,75259407012786;0,591549295774648;4,09523809523809;0,160474852654399;2;3
"Géfosse";2011-12-19;12;32;2,66666666666667;0,484848484848485;0,138592296150416;3;0,17041015625;5,33333333333333;-0,252361673414305;0,84253993355995;0,509803921568627;3,78125;0,118269312530494;3;3
"Géfosse";2012-01-11;6;8;1,33333333333333;0,533333333333333;0,168610740678883;1;0,0546875;2,66666666666667;-0,466666666666667;0,90291174541618;0,666666666666667;2,875;0,241181194834359;2;3
"Géfosse";2012-02-23;13;41;3,15384615384615;0,525641025641026;0,121657434376637;4;0,143367043426532;6,30769230769231;-0,140040444893825;0,861504941894953;0,557522123893805;3,75609756097561;0,10594505302867;3;3
"Géfosse";2012-03-01;8;19;2,375;0,678571428571429;0,293225489576802;2;0,0706371191135735;4,75;-0,155405405405404;0,706539556322373;0,825;2,73684210526316;0,229725134813775;2;3
"Géfosse";2012-04-11;16;65;4,0625;0,541666666666667;0,123073833666877;5;0,12508875739645;8,125;-0,0812584237781113;0,861463714856147;0,651162790697674;3,38461538461538;0,0877527396434846;3;3
"Géfosse";2012-05-09;11;31;2,81818181818182;0,563636363636364;0,115909296607025;1;0,0816857440166493;5,63636363636364;-0,179193400549952;0,895279703338674;0,676829268292683;3,19354838709677;0,122365344508902;3;3
"Géfosse";2012-05-23;17;86;5,05882352941176;0,632352941176471;0,121318177318026;5;0,137912385073012;10,1176470588235;-0,0441126122567252;0,839616200427358;0,749099639855942;2,77906976744186;0,094754539901018;2;3
"Géfosse";2012-06-07;9;31;3,44444444444444;0,861111111111111;0,156171023702007;5;0,00780437044745058;6,88888888888889;-0,319148936170212;0,793448382200927;0,877659574468085;1,7741935483871;0,190587282176387;2;3
"Géfosse";2012-07-03;17;77;4,52941176470588;0,566176470588235;0,159468938646575;2;0,094535334795075;9,05882352941176;-0,0719059844192616;0,805698986291227;0,718130311614731;3,7012987012987;0,0991507131250275;3;3
"Géfosse";2012-08-02;16;66;4,125;0,55;0,134919698103787;3;0,0832185491276401;8,25;0,0247038917089717;0,786636918472817;0,718918918918919;4,3030303030303;0,115155488688373;3;3
"Géfosse";2012-09-04;14;58;4,14285714285714;0,637362637362637;0,124410346794825;5;0,082639714625446;8,28571428571429;-0,219595362582404;0,84479220688724;0,700873362445415;2,94827586206897;0,105388512834774;2;3
"Géfosse";2012-10-01;16;74;4,625;0,616666666666667;0,137091180676573;5;0,085372534696859;9,25;-0,162083150078908;0,83192092388363;0,731054977711738;3;0,0973331184728881;3;3
"Géfosse";2012-11-15;19;87;4,57894736842105;0,508771929824561;0,122514819588847;6;0,154908178094861;9,1578947368421;0,0981027857829007;0,866878583391226;0,634241245136187;3,74712643678161;0,071604919841996;3;3
"Géfosse";2012-12-17;7;14;2;0,666666666666667;0,124722768680665;2;0,0306122448979593;4;-0,0120481927710816;0,873696711824158;0,717391304347826;2,57142857142857;0,207224161373619;2;3
"Géfosse";2013-01-17;15;50;3,33333333333333;0,476190476190476;0,146988034516224;4;0,1928;6,66666666666667;-0,115485564304462;0,837091336213964;0,596153846153846;4,64;0,0950839200474898;3;3
"Géfosse";2013-02-12;19;97;5,10526315789474;0,567251461988304;0,12644150748541;6;0,141141460303964;10,2105263157895;-0,144039784849306;0,856829390045698;0,658688865764828;3,19587628865979;0,0743741398337915;3;3
"Géfosse";2013-03-18;15;54;3,6;0,514285714285714;0,130565237812457;5;0,151577503429355;7,2;-0,159194528875383;0,848445272906749;0,565714285714286;3,85185185185185;0,0937096735409834;3;3
"Géfosse";2013-04-24;19;90;4,73684210526316;0,526315789473684;0,128883123086622;5;0,20179012345679;9,47368421052632;0,0246323018598312;0,813383333202332;0,660217654171705;3,7;0,0859919201064891;3;3
"Géfosse";2013-05-02;17;74;4,35294117647059;0,544117647058823;0,140362594884916;4;0,0620891161431702;8,70588235294118;0,110702262585139;0,846804583959241;0,662337662337662;3,44594594594595;0,0853537516091687;3;3
"Géfosse";2013-06-12;15;68;4,53333333333333;0,647619047619048;0,126781887450474;5;0,100886678200692;9,06666666666667;-0,0457829189380854;0,806227336190161;0,735945485519591;2,91176470588235;0,116297499637967;3;3
"Géfosse";2013-07-16;23;158;6,8695652173913;0,624505928853755;0,110594685934766;5;0,0910110559205256;13,7391304347826;-0,146689357375907;0,84433439232936;0,738148984198646;2,89240506329114;0,0731403465360157;2;3
"Géfosse";2013-08-08;21;118;5,61904761904762;0,561904761904762;0,131930255034923;4;0,101982189026142;11,2380952380952;-0,0273230448655356;0,832128043396422;0,683856502242152;3,51694915254237;0,0789937743228431;3;3
"Géfosse";2013-09-05;23;172;7,47826086956522;0,679841897233202;0,118828269813998;5;0,0771362898864251;14,9565217391304;-0,104911156459587;0,826107444842062;0,767822360732372;2,7093023255814;0,0874994652545934;3;3
"Géfosse";2013-10-09;23;131;5,69565217391304;0,517786561264822;0,113258048956937;6;0,172280170153254;11,3913043478261;-0,0172069990095736;0,866735885156231;0,641841570751523;3,56488549618321;0,0601276322430569;3;3
"Géfosse";2013-11-18;19;85;4,47368421052632;0,497076023391813;0,117084582211158;6;0,193010380622837;8,94736842105263;-0,0727443756369067;0,868382745368521;0,601659751037344;3,65882352941176;0,0721070225034548;3;3
"Géfosse";2014-01-10;22;120;5,45454545454545;0,519480519480519;0,10602543738622;6;0,146840277777778;10,9090909090909;-0,105059387098893;0,871419288766261;0,612529002320186;3,525;0,0627696834954024;3;3
"Géfosse";2014-02-03;18;81;4,5;0,529411764705882;0,115898199742334;6;0,161332114007011;9;-0,166781486816562;0,869786879983401;0,601744186046512;3,38271604938272;0,075478539207968;3;3
"Géfosse";2014-03-07;20;102;5,1;0,536842105263158;0,119054687661839;6;0,163735101883891;10,2;-0,0611368688472558;0,855042374104362;0,645193260654113;3,54901960784314;0,0719612141167328;3;3
"Géfosse";2014-04-18;16;54;3,375;0,45;0,161948673402068;3;0,232338820301783;6,75;-0,0934150076569672;0,824145557982206;0,622950819672131;4,81481481481481;0,090923988564391;3;3
"Géfosse";2014-05-06;20;88;4,4;0,463157894736842;0,132763679509086;4;0,170648243801653;8,8;-0,0769213807702059;0,826893958774053;0,645241038318912;4,56818181818182;0,0773317726620377;3;3
"Géfosse";2014-06-02;17;80;4,70588235294118;0,588235294117647;0,124118619321178;4;0,1065625;9,41176470588235;-0,136588911650035;0,826197190880693;0,680161943319838;3,175;0,095507331576127;3;3
"Géfosse";2014-09-02;31;271;8,74193548387097;0,582795698924731;0,114125345192777;5;0,113390340545472;17,4838709677419;0,136569745609953;0,846262009965936;0,734330192544039;3,18819188191882;0,0617230506477446;3;3
"Géfosse";2014-10-02;24;182;7,58333333333333;0,659420289855072;0,118330506399315;5;0,0731644728897476;15,1666666666667;0,0481390881250456;0,824616364769085;0,767113364722926;2,77472527472527;0,082425483945193;3;3
"Géfosse";2014-11-14;18;73;4,05555555555556;0,477124183006536;0,133030272291534;5;0,158941640082567;8,11111111111111;-0,183140923007779;0,841202962958743;0,588441330998249;4,24657534246575;0,0803490876714319;3;3
"Géfosse";2014-12-09;18;76;4,22222222222222;0,496732026143791;0,123941190891183;5;0,190443213296399;8,44444444444444;-0,0704753447297665;0,837311500309734;0,615508885298869;4,27631578947368;0,0830705806167868;3;3
"Géfosse";2015-01-06;12;37;3,08333333333333;0,560606060606061;0,1241813866013;4;0,14572680788897;6,16666666666667;-0,148635936030102;0,883288703410409;0,64390243902439;3,05405405405405;0,111647351012566;3;3
"Géfosse";2015-02-12;14;40;2,85714285714286;0,43956043956044;0,183762194192127;1;0,139375;5,71428571428571;-0,0085470085470105;0,865294597950177;0,557142857142857;4,725;0,0949008008738776;4;3
"Géfosse";2015-03-09;17;74;4,35294117647059;0,544117647058823;0,112698212316608;4;0,10472972972973;8,70588235294118;-0,134143807148795;0,88229642917413;0,649532710280374;3,2972972972973;0,0779124104954036;3;3
"Géfosse";2015-03-25;19;69;3,63157894736842;0,403508771929825;0,134960790627223;4;0,213925645872716;7,26315789473684;-0,008771929824559;0,87455546466063;0,509677419354839;5,18840579710145;0,0679245710160454;3;3
"Géfosse";2015-04-07;12;34;2,83333333333333;0,515151515151515;0,131332681902862;3;0,115484429065744;5,66666666666667;-0,0888710968775098;0,876732743092477;0,55688622754491;3,64705882352941;0,11206758029769;3;3
"Géfosse";2015-04-23;16;50;3,125;0,416666666666667;0,151615893569012;2;0,2354;6,25;0,0454979319121871;0,850400338963681;0,544520547945205;4,8;0,0847544427581629;3;3
"Géfosse";2015-05-11;21;116;5,52380952380952;0,552380952380952;0,128214540852673;3;0,0961281212841855;11,047619047619;-0,0320715001445898;0,833176675450407;0,702661596958175;3,51724137931034;0,0748629118185371;4;3
"Géfosse";2015-05-21;18;83;4,61111111111111;0,542483660130719;0,162992514284289;4;0,181521265786036;9,22222222222222;0,0204712981705654;0,812340113523313;0,743119266055046;3,60240963855422;0,0895286961749373;3;3
"Géfosse";2015-06-03;18;83;4,61111111111111;0,542483660130719;0,14528688724252;4;0,158150674989113;9,22222222222222;0,178755911240454;0,82023523856585;0,706594885598923;3,34939759036145;0,0904909669747808;3;3
"Géfosse";2015-06-17;23;139;6,04347826086957;0,549407114624506;0,124684441175802;5;0,147456135810776;12,0869565217391;0,0639460107805041;0,832187908738055;0,703484937979917;3,33812949640288;0,0742201476138281;3;3
"Géfosse";2015-07-01;21;150;7,14285714285714;0,714285714285714;0,11924339535907;5;0,0581999999999999;14,2857142857143;-0,0599675850891431;0,829073597524091;0,779425837320574;2,4;0,090982003935392;3;3
"Géfosse";2015-07-16;20;120;6;0,631578947368421;0,150150709392723;4;0,109756944444445;12;0,199108782705565;0,783364991414806;0,775681341719078;2,85833333333333;0,105962694331785;3;3
"Géfosse";2015-08-04;20;116;5,8;0,610526315789474;0,146706448339763;6;0,104823127229489;11,6;0,175772056201411;0,797977390529172;0,770209580838323;3,04310344827586;0,0997976104060068;3;3
"Géfosse";2015-08-18;23;143;6,21739130434783;0,565217391304348;0,124384107320684;7;0,139199960878283;12,4347826086957;0,0449775112443791;0,825339966992699;0,687821612349914;3,61538461538462;0,0781061990472266;3;3
"Géfosse";2015-09-04;30;237;7,9;0,544827586206897;0,104311526863704;6;0,145747654400114;15,8;0,129129276586342;0,853797776000996;0,677341873498799;3,57805907172996;0,0568180128330187;3;3
"Géfosse";2015-09-18;27;199;7,37037037037037;0,566951566951567;0,111463628989981;7;0,146827100325749;14,7407407407407;0,0417834551721506;0,863431281919656;0,673448275862069;3,23618090452261;0,0560504194411546;3;3
"Géfosse";2015-10-15;21;108;5,14285714285714;0,514285714285714;0,121677428845555;6;0,212834362139918;10,2857142857143;-0,0135135135135111;0,851410876892929;0,625714285714286;3,66666666666667;0,0700493157497326;3;3
"Géfosse";2015-11-02;19;84;4,42105263157895;0,491228070175439;0,151790933751679;5;0,228670634920635;8,8421052631579;0,0140845070422531;0,829117677377725;0,638655462184874;4,09523809523809;0,0796557126999038;3;3
"Géfosse";2015-11-16;21;97;4,61904761904762;0,461904761904762;0,127644544132769;6;0,259273036454458;9,23809523809524;-0,0642978965321233;0,843235791083573;0,599299065420561;4,54639175257732;0,0686894240148404;3;3
"Géfosse";2015-12-01;24;152;6,33333333333333;0,550724637681159;0,116625302569421;8;0,157656682825485;12,6666666666667;0,0112726901202205;0,860758711966626;0,640886965927528;3,47368421052632;0,0594834195251613;3;3
"Géfosse";2016-01-13;20;99;4,95;0,521052631578947;0,125729966254879;4;0,145852464034282;9,9;-0,0431145808875313;0,857857133457294;0,633891213389121;3,88888888888889;0,0696355424464213;3;3
"Géfosse";2016-01-26;22;130;5,90909090909091;0,562770562770563;0,10950037039139;6;0,136775147928994;11,8181818181818;-0,00249182199389782;0,872173888157408;0,697809278350515;3,36923076923077;0,0633866049991979;3;3
"Géfosse";2016-02-12;21;108;5,14285714285714;0,514285714285714;0,118172100142725;5;0,153763717421125;10,2857142857143;-0,0310057232582739;0,865075811626097;0,611059907834101;3,7037037037037;0,0659186810509488;3;3
"Géfosse";2016-02-26;23;126;5,47826086956522;0,49802371541502;0,122435137836323;4;0,145282186948854;10,9565217391304;0,0940412743878113;0,868504139772891;0,662642045454545;4,07936507936508;0,0594595949671801;3;3
"Géfosse";2016-03-08;24;157;6,54166666666667;0,568840579710145;0,117848125374273;8;0,156375512191164;13,0833333333333;-0,0924322236465742;0,862689955196775;0,650857719475277;3,20382165605096;0,0596009663937448;3;3
"Géfosse";2016-03-15;17;69;4,05882352941176;0,507352941176471;0,139639329482484;3;0,150493593782819;8,11764705882353;0,2423032384299;0,851828903424521;0,709090909090909;4,18840579710145;0,0818097990269807;3;3
"Géfosse";2016-04-12;22;119;5,40909090909091;0,515151515151515;0,135689118199776;5;0,205105571640421;10,8181818181818;-0,0312838976205323;0,844095107127165;0,650485436893204;3,57983193277311;0,0665998031347237;3;3
"Géfosse";2016-04-25;19;95;5;0,555555555555556;0,120458228997177;6;0,122936288088643;10;-0,0968245526753661;0,838999003880156;0,644030668127054;3,34736842105263;0,0818346775561262;2;3
"Géfosse";2016-05-12;17;75;4,41176470588235;0,551470588235294;0,12572498618146;4;0,138844444444444;8,82352941176471;-0,0986463934730234;0,846188602101287;0,662519440124417;3,37333333333333;0,0873346906720609;3;3
"Géfosse";2016-05-24;26;171;6,57692307692308;0,526153846153846;0,115963970473741;6;0,1519954857905;13,1538461538462;0,0492128998818075;0,844075885249532;0,640144665461121;3,63157894736842;0,0624071726911729;3;3
"Géfosse";2016-06-23;17;96;5,64705882352941;0,705882352941177;0,13570548716655;6;0,0504014756944445;11,2941176470588;0,0724404297612192;0,805822072471726;0,782483156881617;2,57291666666667;0,11092135087566;3;3
"Géfosse";2016-07-08;22;147;6,68181818181818;0,636363636363636;0,131489321296492;3;0,0429450691841363;13,3636363636364;0,234025769129637;0,829756309115468;0,794425087108014;2,91836734693878;0,0813530331671871;3;3
"Géfosse";2016-07-20;23;155;6,73913043478261;0,612648221343874;0,113582270481192;5;0,102830385015609;13,4782608695652;-0,051354533134389;0,84375520161181;0,735822306238185;3,08387096774194;0,0746083624294975;3;3
"Géfosse";2016-08-05;26;173;6,65384615384615;0,532307692307692;0,119319650780069;6;0,160346152561061;13,3076923076923;0,193582455985136;0,840558660879234;0,705503009458297;3,60115606936416;0,0646157333947376;3;3
"Géfosse";2016-08-19;24;163;6,79166666666667;0,590579710144928;0,124975132899111;9;0,185592231548045;13,5833333333333;0,05255952781705;0,836394067174568;0,716480446927374;3,13496932515337;0,0711035630496921;3;3
"Géfosse";2016-09-01;29;254;8,75862068965517;0,625615763546798;0,122641193540758;6;0,0932559365118731;17,5172413793103;0,1427939526159;0,833640928049253;0,77079240340537;3,00787401574803;0,0729793076996546;3;3
